x_by_lambda_0 z_by_lambda_0 rel_err_db rel_time
3.769390975388e+01 3.769390975388e+01 -2.754989832346e+02 2.801060961e+01
3.769390975388e+01 4.406236427774e+01 -2.689854515919e+02 2.974343373e+01
3.769390975388e+01 5.150678076168e+01 -2.740729297796e+02 3.254900317e+01
3.769390975388e+01 6.020894493336e+01 -2.814466231762e+02 3.521972146e+01
3.769390975388e+01 7.038135554932e+01 -2.626566906105e+02 3.678445923e+01
3.769390975388e+01 8.227241341700e+01 -2.711605772661e+02 4.138444185e+01
3.769390975388e+01 9.617248711153e+01 -2.771008955576e+02 4.481611620e+01
3.769390975388e+01 1.124210035062e+02 -2.770211472095e+02 4.999386670e+01
3.769390975388e+01 1.314147362612e+02 -2.647441175770e+02 5.193361455e+01
3.769390975388e+01 1.536174946672e+02 -2.630630251758e+02 5.623964761e+01
3.769390975388e+01 1.795714494372e+02 -2.655075654106e+02 6.255288396e+01
3.769390975388e+01 2.099103720109e+02 -2.545415080941e+02 6.947692786e+01
3.769390975388e+01 2.453751106640e+02 -2.470647316700e+02 7.138423235e+01
3.769390975388e+01 2.868316813342e+02 -2.801856313888e+02 7.968856651e+01
3.769390975388e+01 3.352924149250e+02 -2.474273354530e+02 8.329970538e+01
3.769390975388e+01 3.919406774847e+02 -2.108077246923e+02 8.260277983e+01
3.769390975388e+01 4.581597669054e+02 -2.341688203220e+02 8.723577186e+01
3.769390975388e+01 5.355666917707e+02 -2.374019819217e+02 8.867736409e+01
3.769390975388e+01 6.260516572015e+02 -1.886263791933e+02 8.182664512e+01
3.769390975388e+01 7.318242219076e+02 -2.307677489389e+02 8.561436905e+01
3.769390975388e+01 8.554672535566e+02 -2.268703756571e+02 8.146973581e+01
3.769390975388e+01 1.000000000000e+03 -1.594501473126e+02 6.178744925e+01

4.406236427774e+01 1.000000000000e-01 -2.311749480107e+02 2.349930283e+01
4.406236427774e+01 1.168951816499e-01 -2.317088966905e+02 2.375586832e+01
4.406236427774e+01 1.366448349295e-01 -2.323642273393e+02 2.352218875e+01
4.406236427774e+01 1.597312280060e-01 -2.332697215560e+02 2.354349022e+01
4.406236427774e+01 1.867181091292e-01 -2.341156359692e+02 2.351411253e+01
4.406236427774e+01 2.182644728397e-01 -2.351160656787e+02 2.353641650e+01
4.406236427774e+01 2.551406520031e-01 -2.365094140915e+02 2.347064636e+01
4.406236427774e+01 2.982471286217e-01 -2.379526451221e+02 2.354324386e+01
4.406236427774e+01 3.486365227678e-01 -2.396562499139e+02 2.354346617e+01
4.406236427774e+01 4.075392965872e-01 -2.415386707402e+02 2.353382142e+01
4.406236427774e+01 4.763938010401e-01 -2.438369240966e+02 2.352105046e+01
4.406236427774e+01 5.568813990945e-01 -2.466005977417e+02 2.352866462e+01
4.406236427774e+01 6.509675230458e-01 -2.496483240417e+02 2.359951435e+01
4.406236427774e+01 7.609496685460e-01 -2.527599520166e+02 2.355789566e+01
4.406236427774e+01 8.895134973108e-01 -2.575207881249e+02 2.360515571e+01
4.406236427774e+01 1.039798418481e+00 -2.603432669242e+02 2.367663356e+01
4.406236427774e+01 1.215474250076e+00 -2.650014189936e+02 2.373307474e+01
4.406236427774e+01 1.420830832534e+00 -2.782150993315e+02 2.369793115e+01
4.406236427774e+01 1.660882782628e+00 -2.702812623934e+02 2.366911174e+01
4.406236427774e+01 1.941491945744e+00 -2.664575944386e+02 2.354170520e+01
4.406236427774e+01 2.269510536695e+00 -2.674093507300e+02 2.449903785e+01
4.406236427774e+01 2.652948464432e+00 -2.719892590186e+02 2.359242006e+01
4.406236427774e+01 3.101168926575e+00 -2.695471791405e+02 2.447226804e+01
4.406236427774e+01 3.625117049989e+00 -2.672472970315e+02 2.455352332e+01
4.406236427774e+01 4.237587160604e+00 -2.664287457629e+02 2.449796785e+01
4.406236427774e+01 4.953535208959e+00 -2.753479468404e+02 2.452164909e+01
4.406236427774e+01 5.790443980602e+00 -2.716326885256e+02 2.364993087e+01
4.406236427774e+01 6.768750009459e+00 -2.662580966354e+02 2.370953123e+01
4.406236427774e+01 7.912342618981e+00 -2.790505689864e+02 2.377096278e+01
4.406236427774e+01 9.249147277217e+00 -2.689171520883e+02 2.310714053e+01
4.406236427774e+01 1.081180751077e+01 -2.676353522618e+02 2.176207534e+01
4.406236427774e+01 1.263848202934e+01 -2.843895581757e+02 2.089617888e+01
4.406236427774e+01 1.477377652599e+01 -2.786013392364e+02 2.265358276e+01
4.406236427774e+01 1.726983290659e+01 -2.721161814055e+02 2.440444830e+01
4.406236427774e+01 2.018760254679e+01 -2.661937472010e+02 2.602104542e+01
4.406236427774e+01 2.359833466782e+01 -2.765774156158e+02 2.692475465e+01
4.406236427774e+01 2.758531617629e+01 -2.702570813473e+02 2.784607040e+01
4.406236427774e+01 3.224590545296e+01 -2.670817735940e+02 3.061796857e+01
4.406236427774e+01 3.769390975388e+01 -2.656988074929e+02 3.041568021e+01
4.406236427774e+01 4.406236427774e+01 -2.854415353499e+02 3.406727854e+01
4.406236427774e+01 5.150678076168e+01 -2.651466569567e+02 3.585619739e+01
4.406236427774e+01 6.020894493336e+01 -2.705671417738e+02 3.843488164e+01
4.406236427774e+01 7.038135554932e+01 -2.895338674912e+02 4.020651870e+01
4.406236427774e+01 8.227241341700e+01 -2.710619603517e+02 4.366366552e+01
4.406236427774e+01 9.617248711153e+01 -2.834175055967e+02 5.015720051e+01
4.406236427774e+01 1.124210035062e+02 -2.729328555048e+02 5.248709093e+01
4.406236427774e+01 1.314147362612e+02 -2.621456056768e+02 5.863079927e+01
4.406236427774e+01 1.536174946672e+02 -2.657690957287e+02 6.302709686e+01
4.406236427774e+01 1.795714494372e+02 -2.642998970972e+02 6.663579351e+01
4.406236427774e+01 2.099103720109e+02 -2.570323069092e+02 7.390202315e+01
4.406236427774e+01 2.453751106640e+02 -2.549652248941e+02 8.274873641e+01
4.406236427774e+01 2.868316813342e+02 -2.272742805319e+02 8.687947204e+01
4.406236427774e+01 3.352924149250e+02 -2.522334648250e+02 9.418218064e+01
4.406236427774e+01 3.919406774847e+02 -2.568582552980e+02 9.665320449e+01
4.406236427774e+01 4.581597669054e+02 -2.458491866401e+02 1.047845384e+02
4.406236427774e+01 5.355666917707e+02 -2.265194977552e+02 1.044163502e+02
4.406236427774e+01 6.260516572015e+02 -2.325314228336e+02 1.104257820e+02
4.406236427774e+01 7.318242219076e+02 -2.368929572680e+02 1.157446120e+02
4.406236427774e+01 8.554672535566e+02 -2.362549728017e+02 1.121008404e+02
4.406236427774e+01 1.000000000000e+03 -2.318004979700e+02 1.107588906e+02

5.150678076168e+01 1.000000000000e-01 -2.406354796363e+02 2.595598913e+01
5.150678076168e+01 1.168951816499e-01 -2.411966851127e+02 2.583467905e+01
5.150678076168e+01 1.366448349295e-01 -2.418347003740e+02 2.594352855e+01
5.150678076168e+01 1.597312280060e-01 -2.425305511194e+02 2.595996187e+01
5.150678076168e+01 1.867181091292e-01 -2.434179882580e+02 2.585573106e+01
5.150678076168e+01 2.182644728397e-01 -2.444207353569e+02 2.601478875e+01
5.150678076168e+01 2.551406520031e-01 -2.455191397272e+02 2.511496961e+01
5.150678076168e+01 2.982471286217e-01 -2.469238942427e+02 2.513856201e+01
5.150678076168e+01 3.486365227678e-01 -2.484496881052e+02 2.522021146e+01
5.150678076168e+01 4.075392965872e-01 -2.501979753825e+02 2.516801691e+01
5.150678076168e+01 4.763938010401e-01 -2.522631367566e+02 2.523281442e+01
5.150678076168e+01 5.568813990945e-01 -2.547618429507e+02 2.622804597e+01
5.150678076168e+01 6.509675230458e-01 -2.575008575886e+02 2.622853248e+01
5.150678076168e+01 7.609496685460e-01 -2.605045703806e+02 2.616502882e+01
5.150678076168e+01 8.895134973108e-01 -2.634908736491e+02 2.642669020e+01
5.150678076168e+01 1.039798418481e+00 -2.985296645359e+02 2.628719475e+01
5.150678076168e+01 1.215474250076e+00 -2.743038394728e+02 2.613366514e+01
5.150678076168e+01 1.420830832534e+00 -2.708482126724e+02 2.631923736e+01
5.150678076168e+01 1.660882782628e+00 -2.652318049430e+02 2.549611184e+01
5.150678076168e+01 1.941491945744e+00 -2.635906347682e+02 2.537198049e+01
5.150678076168e+01 2.269510536695e+00 -2.760991201448e+02 2.543941227e+01
5.150678076168e+01 2.652948464432e+00 -2.685921218501e+02 2.553484021e+01
5.150678076168e+01 3.101168926575e+00 -2.734672661363e+02 2.554293466e+01
5.150678076168e+01 3.625117049989e+00 -2.818075834312e+02 2.562206080e+01
5.150678076168e+01 4.237587160604e+00 -2.654501252696e+02 2.546478890e+01
5.150678076168e+01 4.953535208959e+00 -2.684274972951e+02 2.543539336e+01
5.150678076168e+01 5.790443980602e+00 -2.658006102610e+02 2.633535022e+01
5.150678076168e+01 6.768750009459e+00 -2.736446229662e+02 2.635249157e+01
5.150678076168e+01 7.912342618981e+00 -2.689242366853e+02 2.551096770e+01
5.150678076168e+01 9.249147277217e+00 -2.670495427604e+02 2.494529844e+01
5.150678076168e+01 1.081180751077e+01 -2.730677134118e+02 2.339558724e+01
5.150678076168e+01 1.263848202934e+01 -2.639032032625e+02 2.698387045e+01
5.150678076168e+01 1.477377652599e+01 -2.780858873250e+02 2.991541096e+01
5.150678076168e+01 1.726983290659e+01 -2.700239112579e+02 3.046080065e+01
5.150678076168e+01 2.018760254679e+01 -2.719716811953e+02 3.047904536e+01
5.150678076168e+01 2.359833466782e+01 -2.792687372913e+02 3.132397710e+01
5.150678076168e+01 2.758531617629e+01 -2.731393936876e+02 3.318793491e+01
5.150678076168e+01 3.224590545296e+01 -2.755323598069e+02 3.316723012e+01
5.150678076168e+01 3.769390975388e+01 -2.869825882358e+02 3.481952290e+01
5.150678076168e+01 4.406236427774e+01 -2.629207187006e+02 3.653707642e+01
5.150678076168e+01 5.150678076168e+01 -2.653853242675e+02 3.915181869e+01
5.150678076168e+01 6.020894493336e+01 -2.728573867123e+02 4.090202625e+01
5.150678076168e+01 7.038135554932e+01 -2.726509963303e+02 4.347570501e+01
5.150678076168e+01 8.227241341700e+01 -2.716646423395e+02 4.860622106e+01
5.150678076168e+01 9.617248711153e+01 -2.690447222981e+02 4.954841890e+01
5.150678076168e+01 1.124210035062e+02 -2.644153735121e+02 5.576891783e+01
5.150678076168e+01 1.314147362612e+02 -2.633496823728e+02 6.141971657e+01
5.150678076168e+01 1.536174946672e+02 -2.700252322014e+02 6.984359132e+01
5.150678076168e+01 1.795714494372e+02 -2.638634858273e+02 7.434107151e+01
5.150678076168e+01 2.099103720109e+02 -2.718017287725e+02 8.195916655e+01
5.150678076168e+01 2.453751106640e+02 -2.569002457023e+02 8.468770523e+01
5.150678076168e+01 2.868316813342e+02 -2.746923438135e+02 9.612306213e+01
5.150678076168e+01 3.352924149250e+02 -2.320834759910e+02 1.028634480e+02
5.150678076168e+01 3.919406774847e+02 -2.502528878900e+02 1.091455830e+02
5.150678076168e+01 4.581597669054e+02 -2.543357018805e+02 1.181001363e+02
5.150678076168e+01 5.355666917707e+02 -2.475115772886e+02 1.262084756e+02
5.150678076168e+01 6.260516572015e+02 -2.286619551234e+02 1.323961641e+02
5.150678076168e+01 7.318242219076e+02 -2.487290037566e+02 1.377627291e+02
5.150678076168e+01 8.554672535566e+02 -2.348999315463e+02 1.354522732e+02
5.150678076168e+01 1.000000000000e+03 -2.293698710206e+02 1.352206048e+02

6.020894493336e+01 1.000000000000e-01 -2.510517547346e+02 3.106984801e+01
6.020894493336e+01 1.168951816499e-01 -2.522031314206e+02 3.105033582e+01
6.020894493336e+01 1.366448349295e-01 -2.542791879737e+02 3.205227796e+01
6.020894493336e+01 1.597312280060e-01 -2.566279678938e+02 3.205582394e+01
6.020894493336e+01 1.867181091292e-01 -2.602442379517e+02 3.196431985e+01
6.020894493336e+01 2.182644728397e-01 -2.597855591357e+02 3.193052249e+01
6.020894493336e+01 2.551406520031e-01 -2.607451414211e+02 3.286039321e+01
6.020894493336e+01 2.982471286217e-01 -2.674802741512e+02 3.273743001e+01
6.020894493336e+01 3.486365227678e-01 -2.663076852731e+02 3.286680390e+01
6.020894493336e+01 4.075392965872e-01 -2.809445218996e+02 3.295281288e+01
6.020894493336e+01 4.763938010401e-01 -2.675790132077e+02 3.206726340e+01
6.020894493336e+01 5.568813990945e-01 -2.682801604464e+02 3.122315842e+01
6.020894493336e+01 6.509675230458e-01 -2.644895703496e+02 3.118290575e+01
6.020894493336e+01 7.609496685460e-01 -2.691692918540e+02 2.962199290e+01
6.020894493336e+01 8.895134973108e-01 -2.699747820533e+02 2.969515256e+01
6.020894493336e+01 1.039798418481e+00 -2.783606556484e+02 2.972207717e+01
6.020894493336e+01 1.215474250076e+00 -2.689000359758e+02 2.947537795e+01
6.020894493336e+01 1.420830832534e+00 -2.638278911508e+02 2.789756856e+01
6.020894493336e+01 1.660882782628e+00 -2.660958288165e+02 2.617732801e+01
6.020894493336e+01 1.941491945744e+00 -2.800117722323e+02 2.699757252e+01
6.020894493336e+01 2.269510536695e+00 -2.764081936946e+02 2.692873942e+01
6.020894493336e+01 2.652948464432e+00 -2.668276769225e+02 2.698309763e+01
6.020894493336e+01 3.101168926575e+00 -2.637826510252e+02 2.615312496e+01
6.020894493336e+01 3.625117049989e+00 -2.656584396454e+02 2.691826986e+01
6.020894493336e+01 4.237587160604e+00 -2.688557323729e+02 3.007763559e+01
6.020894493336e+01 4.953535208959e+00 -2.688470152376e+02 3.143746004e+01
6.020894493336e+01 5.790443980602e+00 -2.667536324695e+02 3.222268200e+01
6.020894493336e+01 6.768750009459e+00 -2.702174181745e+02 3.492173281e+01
6.020894493336e+01 7.912342618981e+00 -2.698793585112e+02 3.325827951e+01
6.020894493336e+01 9.249147277217e+00 -2.709082276750e+02 3.239156406e+01
6.020894493336e+01 1.081180751077e+01 -2.644090034627e+02 3.120947226e+01
6.020894493336e+01 1.263848202934e+01 -2.686304958751e+02 3.203155106e+01
6.020894493336e+01 1.477377652599e+01 -2.761760539973e+02 3.214309846e+01
6.020894493336e+01 1.726983290659e+01 -2.631631332382e+02 3.287740382e+01
6.020894493336e+01 2.018760254679e+01 -2.712766878318e+02 3.294351536e+01
6.020894493336e+01 2.359833466782e+01 -2.651309941630e+02 3.285811276e+01
6.020894493336e+01 2.758531617629e+01 -2.717669927519e+02 3.466323759e+01
6.020894493336e+01 3.224590545296e+01 -2.679679125929e+02 3.554762745e+01
6.020894493336e+01 3.769390975388e+01 -2.850516759166e+02 3.655038742e+01
6.020894493336e+01 4.406236427774e+01 -2.748187206458e+02 3.896612388e+01
6.020894493336e+01 5.150678076168e+01 -2.735558745712e+02 4.185257188e+01
6.020894493336e+01 6.020894493336e+01 -2.654038790784e+02 4.514047350e+01
6.020894493336e+01 7.038135554932e+01 -2.603160379907e+02 4.701058207e+01
6.020894493336e+01 8.227241341700e+01 -2.722335823066e+02 5.044799633e+01
6.020894493336e+01 9.617248711153e+01 -2.723765706215e+02 5.470641163e+01
6.020894493336e+01 1.124210035062e+02 -2.689276213392e+02 6.070427977e+01
6.020894493336e+01 1.314147362612e+02 -2.710236341828e+02 6.436276250e+01
6.020894493336e+01 1.536174946672e+02 -2.634987213490e+02 6.853549974e+01
6.020894493336e+01 1.795714494372e+02 -2.683826680022e+02 7.894191346e+01
6.020894493336e+01 2.099103720109e+02 -2.570861365314e+02 8.589073072e+01
6.020894493336e+01 2.453751106640e+02 -2.658576912555e+02 9.016990240e+01
6.020894493336e+01 2.868316813342e+02 -2.578403171201e+02 9.877112146e+01
6.020894493336e+01 3.352924149250e+02 -2.512553486367e+02 1.083380244e+02
6.020894493336e+01 3.919406774847e+02 -2.423921483954e+02 1.152410291e+02
6.020894493336e+01 4.581597669054e+02 -2.476883227161e+02 1.265205659e+02
6.020894493336e+01 5.355666917707e+02 -2.535027446336e+02 1.358528229e+02
6.020894493336e+01 6.260516572015e+02 -2.499833375762e+02 1.610689138e+02
6.020894493336e+01 7.318242219076e+02 -2.382801522035e+02 1.486729576e+02
6.020894493336e+01 8.554672535566e+02 -2.454935009547e+02 1.621015845e+02
6.020894493336e+01 1.000000000000e+03 -2.352717761028e+02 1.551064046e+02

7.038135554932e+01 1.000000000000e-01 -2.394468126540e+02 3.855134763e+01
7.038135554932e+01 1.168951816499e-01 -2.396085325860e+02 3.864706266e+01
7.038135554932e+01 1.366448349295e-01 -2.405543820335e+02 3.861860211e+01
7.038135554932e+01 1.597312280060e-01 -2.409237699029e+02 3.863060218e+01
7.038135554932e+01 1.867181091292e-01 -2.418255207454e+02 3.873135180e+01
7.038135554932e+01 2.182644728397e-01 -2.433499157539e+02 3.867102944e+01
7.038135554932e+01 2.551406520031e-01 -2.443789248038e+02 3.878738834e+01
7.038135554932e+01 2.982471286217e-01 -2.459994732521e+02 3.955519583e+01
7.038135554932e+01 3.486365227678e-01 -2.478609997081e+02 3.954308519e+01
7.038135554932e+01 4.075392965872e-01 -2.498377408030e+02 3.957215173e+01
7.038135554932e+01 4.763938010401e-01 -2.526092286688e+02 3.964872159e+01
7.038135554932e+01 5.568813990945e-01 -2.565011307604e+02 3.971116960e+01
7.038135554932e+01 6.509675230458e-01 -2.630586259111e+02 3.905796704e+01
7.038135554932e+01 7.609496685460e-01 -2.646498764104e+02 3.788159847e+01
7.038135554932e+01 8.895134973108e-01 -2.629256430136e+02 3.806988642e+01
7.038135554932e+01 1.039798418481e+00 -2.599996949697e+02 3.806377911e+01
7.038135554932e+01 1.215474250076e+00 -2.622573929351e+02 3.731286895e+01
7.038135554932e+01 1.420830832534e+00 -2.590243119129e+02 3.726691129e+01
7.038135554932e+01 1.660882782628e+00 -2.609055185934e+02 3.729300953e+01
7.038135554932e+01 1.941491945744e+00 -2.583004475108e+02 3.734383302e+01
7.038135554932e+01 2.269510536695e+00 -2.638447512099e+02 3.816615469e+01
7.038135554932e+01 2.652948464432e+00 -2.628447472364e+02 3.827189389e+01
7.038135554932e+01 3.101168926575e+00 -2.612819886496e+02 3.815415267e+01
7.038135554932e+01 3.625117049989e+00 -2.646795692417e+02 3.905401332e+01
7.038135554932e+01 4.237587160604e+00 -2.630928560578e+02 3.827588331e+01
7.038135554932e+01 4.953535208959e+00 -2.682741516758e+02 3.740008721e+01
7.038135554932e+01 5.790443980602e+00 -2.614976009731e+02 3.836654707e+01
7.038135554932e+01 6.768750009459e+00 -2.739206515579e+02 3.722972818e+01
7.038135554932e+01 7.912342618981e+00 -2.712341335331e+02 3.725663028e+01
7.038135554932e+01 9.249147277217e+00 -2.667176857433e+02 3.687478235e+01
7.038135554932e+01 1.081180751077e+01 -2.612055820306e+02 3.466525267e+01
7.038135554932e+01 1.263848202934e+01 -2.727243415509e+02 3.552215848e+01
7.038135554932e+01 1.477377652599e+01 -2.688174974041e+02 3.470192135e+01
7.038135554932e+01 1.726983290659e+01 -2.656436878792e+02 3.562169262e+01
7.038135554932e+01 2.018760254679e+01 -2.671396268646e+02 3.558505964e+01
7.038135554932e+01 2.359833466782e+01 -2.686912031403e+02 3.638806697e+01
7.038135554932e+01 2.758531617629e+01 -2.634024440175e+02 3.640966640e+01
7.038135554932e+01 3.224590545296e+01 -2.634487385352e+02 3.729594370e+01
7.038135554932e+01 3.769390975388e+01 -2.620341213878e+02 3.983258211e+01
7.038135554932e+01 4.406236427774e+01 -2.768690983334e+02 4.157009825e+01
7.038135554932e+01 5.150678076168e+01 -2.777972599136e+02 4.408830262e+01
7.038135554932e+01 6.020894493336e+01 -2.618262973985e+02 4.760362598e+01
7.038135554932e+01 7.038135554932e+01 -2.660083647840e+02 5.006541399e+01
7.038135554932e+01 8.227241341700e+01 -2.648272397523e+02 5.442002733e+01
7.038135554932e+01 9.617248711153e+01 -2.689236836891e+02 5.872562159e+01
7.038135554932e+01 1.124210035062e+02 -2.654000431043e+02 6.207724335e+01
7.038135554932e+01 1.314147362612e+02 -2.658115116793e+02 6.719476460e+01
7.038135554932e+01 1.536174946672e+02 -2.527253139015e+02 7.417343442e+01
7.038135554932e+01 1.795714494372e+02 -2.793392849861e+02 8.020824552e+01
7.038135554932e+01 2.099103720109e+02 -2.623517252920e+02 8.594767354e+01
7.038135554932e+01 2.453751106640e+02 -2.574827244505e+02 9.547729022e+01
7.038135554932e+01 2.868316813342e+02 -2.567745730661e+02 1.049041604e+02
7.038135554932e+01 3.352924149250e+02 -2.685977190578e+02 1.160362508e+02
7.038135554932e+01 3.919406774847e+02 -2.326609041391e+02 1.220370423e+02
7.038135554932e+01 4.581597669054e+02 -2.500434431497e+02 1.322055069e+02
7.038135554932e+01 5.355666917707e+02 -2.494504735042e+02 1.501415249e+02
7.038135554932e+01 6.260516572015e+02 -2.481890852891e+02 1.537747315e+02
