x_by_lambda_0 z_by_lambda_0 G_EJ_xx G_HJ_xx G_EJ_xy G_HJ_xy G_EJ_xz G_HJ_xz G_EJ_yx G_HJ_yx G_EJ_yy G_HJ_yy G_EJ_yz G_HJ_yz G_EJ_zx G_HJ_zx G_EJ_zy G_HJ_zy G_EJ_zz G_HJ_zz 
-4.83051 1.74576 0.00371267 1.46819e-21 1.95323e-18 4.82504e-07 0.00393791 9.16853e-21 1.95323e-18 1.15062e-05 0.019662 -1.46819e-21 -4.82255e-19 7.48667e-05 0.00345748 -6.73773e-21 -4.2342e-19 -5.50177e-05 0.0280356 0 
-4.83051 1.91525 0.00348854 2.55334e-21 2.72035e-19 1.11469e-05 0.00360395 6.94298e-21 2.72035e-19 9.70269e-06 0.00570987 -2.55334e-21 -4.41356e-19 5.66938e-05 0.00287633 -2.5105e-21 -3.52248e-19 -2.04998e-05 0.0210795 0 
-4.83051 2.08475 0.00276614 2.86428e-21 -1.03948e-18 1.82444e-05 0.00242069 4.07822e-21 -1.03948e-18 5.14422e-06 -0.00572184 -2.86428e-21 -2.9645e-19 3.33012e-05 0.00140529 1.05439e-21 -1.72099e-19 8.60975e-06 0.0122489 0 
-4.83051 2.25424 0.00170432 2.28048e-21 -1.8587e-18 2.01832e-05 5.8963e-05 5.59938e-22 -1.8587e-18 -1.56167e-06 -0.0134731 -2.28048e-21 -7.22088e-21 4.57224e-06 -0.000818633 3.65049e-21 1.00254e-19 2.98085e-05 0.00165251 0 
-4.83051 2.42373 0.000494232 9.81982e-22 -2.23115e-18 1.75613e-05 -0.00355001 -3.43143e-21 -2.23115e-18 -9.54284e-06 -0.0177245 -9.81982e-22 4.34751e-19 -2.80197e-05 -0.00357611 5.31917e-21 4.37947e-19 4.34343e-05 -0.0100457 0 
-4.83051 2.59322 -0.000754975 -5.7422e-22 -2.3432e-18 1.32483e-05 -0.00800414 -7.4468e-21 -2.3432e-18 -1.79371e-05 -0.0198887 5.7422e-22 9.80225e-19 -6.08078e-05 -0.00660104 6.39435e-21 8.08394e-19 5.22139e-05 -0.0214842 0 
-4.83051 2.76271 -0.00206584 -1.80374e-21 -2.42227e-18 1.124e-05 -0.0123569 -1.07854e-20 -2.42227e-18 -2.59687e-05 -0.0218451 1.80374e-21 1.51328e-18 -8.80698e-05 -0.00955699 7.28755e-21 1.17039e-18 5.95073e-05 -0.03071 0 
-4.83051 2.9322 -0.00350782 -2.2278e-21 -2.60175e-18 1.45071e-05 -0.0152791 -1.26371e-20 -2.60175e-18 -3.26985e-05 -0.0247527 2.2278e-21 1.87115e-18 -0.00010319 -0.0119545 8.19313e-21 1.464e-18 6.6902e-05 -0.035595 0 
-4.83051 3.10169 -0.00498972 -1.693e-21 -2.82005e-18 2.27665e-05 -0.0154663 -1.23341e-20 -2.82005e-18 -3.65909e-05 -0.0280172 1.693e-21 1.89407e-18 -0.000100715 -0.0130835 8.86865e-21 1.60226e-18 7.2418e-05 -0.0344972 0 
-4.83051 3.27119 -0.00605736 -4.65548e-22 -2.82235e-18 3.1533e-05 -0.0121762 -9.63739e-21 -2.82235e-18 -3.53345e-05 -0.0291036 4.65548e-22 1.49116e-18 -7.86953e-05 -0.0120896 8.65145e-21 1.48055e-18 7.06445e-05 -0.0269644 0 
-4.83051 3.44068 -0.00589685 8.68895e-22 -2.29165e-18 3.35287e-05 -0.00568151 -4.94094e-21 -2.29165e-18 -2.64336e-05 -0.0246096 -8.68895e-22 6.95785e-19 -4.03458e-05 -0.0082917 6.78087e-21 1.01544e-18 5.537e-05 -0.0141967 0 
-4.83051 3.61017 -0.00368653 1.67515e-21 -1.06245e-18 2.24217e-05 0.00259218 7.16169e-22 -1.06245e-18 -8.7431e-06 -0.0123621 -1.67515e-21 -3.17451e-19 5.84796e-06 -0.00169842 2.92481e-21 2.07996e-19 2.38829e-05 0.000986734 0 
-4.83051 3.77966 0.000770247 1.58555e-21 6.94992e-19 -2.65965e-06 0.0103714 5.87964e-21 6.94992e-19 1.56066e-05 0.00644529 -1.58555e-21 -1.27013e-18 4.80109e-05 0.00651799 -2.35646e-21 -7.98224e-19 -1.92419e-05 0.014774 0 
-4.83051 3.94915 0.00646965 6.9616e-22 2.44541e-18 -3.447e-05 0.0152345 9.10705e-21 2.44541e-18 4.01545e-05 0.0264379 -6.9616e-22 -1.86569e-18 7.43647e-05 0.0139639 -7.5291e-21 -1.71008e-18 -6.14798e-05 0.0234566 0 
-4.83051 4.11864 0.0111683 -4.78397e-22 3.47684e-18 -5.91965e-05 0.0154771 9.45682e-21 3.47684e-18 5.52901e-05 0.0395589 4.78397e-22 -1.8954e-18 7.72208e-05 0.0176706 -1.05702e-20 -2.16402e-18 -8.63126e-05 0.0246561 0 
-4.83051 4.28814 0.0121915 -1.28484e-21 3.24847e-18 -6.26077e-05 0.01082 6.85967e-21 3.24847e-18 5.21162e-05 0.0387173 1.28484e-21 -1.32507e-18 5.60134e-05 0.0153899 -9.90299e-21 -1.88471e-18 -8.0864e-05 0.0182432 0 
-4.83051 4.45763 0.00790997 -1.29865e-21 1.72511e-18 -3.8315e-05 0.00266972 2.21715e-21 1.72511e-18 2.77108e-05 0.0219966 1.29865e-21 -3.26946e-19 1.81044e-05 0.00701083 -5.35007e-21 -8.58579e-19 -4.36866e-05 0.00655883 0 
-4.83051 4.62712 -0.000864322 -5.66081e-22 -5.0648e-19 6.46881e-06 -0.00621797 -2.84258e-21 -5.0648e-19 -1.10912e-05 -0.00500005 5.66081e-22 7.61481e-19 -2.32114e-05 -0.00473607 1.45882e-21 5.80002e-19 1.19122e-05 -0.00623668 0 
-4.83051 4.79661 -0.0105591 4.30962e-22 -2.45308e-18 5.19794e-05 -0.0126206 -6.50264e-21 -2.45308e-18 -4.84603e-05 -0.03059 -4.30962e-22 1.54558e-18 -5.30981e-05 -0.0149747 7.60015e-21 1.83387e-18 6.20599e-05 -0.0155586 0 
-4.83051 4.9661 -0.0162005 1.07505e-21 -3.19319e-18 7.47882e-05 -0.0140328 -7.42458e-21 -3.19319e-18 -6.60098e-05 -0.0422748 -1.07505e-21 1.71852e-18 -6.06263e-05 -0.0187932 1.01888e-20 2.3015e-18 8.3198e-05 -0.0180971 0 
-4.83051 5.13559 -0.0140722 9.96879e-22 -2.37561e-18 6.07265e-05 -0.00975091 -5.30484e-21 -2.37561e-18 -5.25863e-05 -0.0334705 -9.96879e-22 1.19414e-18 -4.33173e-05 -0.013876 7.90576e-21 1.69933e-18 6.45555e-05 -0.0131812 0 
-4.83051 5.30508 -0.00426982 2.99353e-22 -4.4632e-19 1.45594e-05 -0.00139791 -1.07689e-21 -4.4632e-19 -1.2115e-05 -0.0079143 -2.99353e-22 1.71195e-19 -8.79343e-06 -0.00218463 1.85754e-21 2.6754e-19 1.5168e-05 -0.00318552 0 
-4.83051 5.47458 0.00858845 -5.25e-22 1.56014e-18 -4.0294e-05 0.00747899 3.39129e-21 1.56014e-18 3.60071e-05 0.021328 5.25e-22 -9.15913e-19 2.7692e-05 0.010547 -4.8361e-21 -1.29163e-18 -3.94898e-05 0.00734261 0 
-4.83051 5.64407 0.0174122 -9.29931e-22 2.57964e-18 -7.35127e-05 0.0127911 6.06277e-21 2.57964e-18 6.59192e-05 0.0384766 9.29931e-22 -1.56646e-18 4.95063e-05 0.0176093 -8.64395e-21 -2.15651e-18 -7.05832e-05 0.0136274 0 
-4.83051 5.81356 0.0166777 -6.79578e-22 2.11797e-18 -6.53864e-05 0.0118349 5.68218e-21 2.11797e-18 5.98372e-05 0.0339723 6.79578e-22 -1.44936e-18 4.63985e-05 0.0150686 -7.58793e-21 -1.84537e-18 -6.19602e-05 0.0128986 0 
-4.83051 5.98305 0.00613225 6.64331e-24 5.31445e-19 -1.96851e-05 0.0048692 2.46246e-21 5.31445e-19 1.97394e-05 0.0104718 -6.64331e-24 -5.96305e-19 2.01075e-05 0.00428101 -2.42138e-21 -5.24272e-19 -1.97721e-05 0.00582799 0 
-4.83051 6.15254 -0.0083964 6.25447e-22 -1.19478e-18 3.69774e-05 -0.00463869 -1.90955e-21 -1.19478e-18 -3.18702e-05 -0.0181525 -6.25447e-22 5.68076e-19 -1.55927e-05 -0.00856844 3.75684e-21 1.04933e-18 3.06769e-05 -0.00369362 0 
-4.83051 6.32203 -0.0181009 7.52626e-22 -2.04735e-18 7.03603e-05 -0.0115592 -5.07413e-21 -2.04735e-18 -6.42147e-05 -0.0348188 -7.52626e-22 1.41559e-18 -4.14335e-05 -0.0159444 7.31571e-21 1.95263e-18 5.97373e-05 -0.0105212 0 
-4.83051 6.49153 -0.0166608 3.37203e-22 -1.59586e-18 5.9856e-05 -0.0118857 -5.27541e-21 -1.59586e-18 -5.71025e-05 -0.029692 -3.37203e-22 1.45558e-18 -4.3077e-05 -0.0135276 6.2794e-21 1.65665e-18 5.12752e-05 -0.0110456 0 
-4.83051 6.66102 -0.00462728 -2.82005e-22 -2.30444e-19 1.22655e-05 -0.00525225 -2.41961e-21 -2.30444e-19 -1.45682e-05 -0.00650901 2.82005e-22 6.43215e-19 -1.97576e-05 -0.0030069 1.52633e-21 3.68239e-19 1.24634e-05 -0.00526627 0 
-4.83051 6.83051 0.0104385 -6.41858e-22 1.12284e-18 -4.16831e-05 0.00449436 1.77169e-21 1.12284e-18 3.6442e-05 0.0196071 6.41858e-22 -5.50401e-19 1.4467e-05 0.00885662 -3.79705e-21 -1.08462e-18 -3.10053e-05 0.003159 0 
-4.83051 7 0.0186295 -4.99692e-22 1.61722e-18 -6.69074e-05 0.0113665 4.72703e-21 1.61722e-18 6.28271e-05 0.0318351 4.99692e-22 -1.392e-18 3.85991e-05 0.0145053 -6.31215e-21 -1.77639e-18 -5.15426e-05 0.00907449 0 

-4.66102 -3 -0.00102933 -1.1659e-21 -3.70008e-19 -1.59348e-05 0.00432578 -3.01165e-21 -3.70008e-19 6.41454e-06 -0.00405067 1.1659e-21 -5.29755e-19 -2.4592e-05 0.000848334 1.3166e-21 -1.03891e-19 1.07509e-05 -0.00278983 0 
-4.66102 -2.83051 0.00192928 1.09226e-21 3.67979e-19 1.87905e-05 -0.00489359 3.1928e-21 3.67979e-19 -9.87149e-06 0.00493406 -1.09226e-21 5.99292e-19 2.60712e-05 -0.0010626 -1.44985e-21 1.3013e-19 -1.18389e-05 0.00321656 0 
-4.66102 -2.66102 0.00105872 1.37065e-21 4.26004e-19 1.77836e-05 -0.00496484 3.45486e-21 4.26004e-19 -6.59134e-06 0.0045373 -1.37065e-21 6.08018e-19 2.82111e-05 -0.000871707 -1.4747e-21 1.06753e-19 -1.20419e-05 0.00323827 0 
-4.66102 -2.49153 -0.00194647 -1.11361e-21 -3.77165e-19 -1.90539e-05 0.00502109 -3.26922e-21 -3.77165e-19 9.96056e-06 -0.00502625 1.11361e-21 -6.14906e-19 -2.66952e-05 0.00107512 1.48241e-21 -1.31664e-19 1.21048e-05 -0.00332418 0 
-4.66102 -2.32203 -0.00110986 -1.59591e-21 -4.89146e-19 -1.99268e-05 0.00569419 -3.95817e-21 -4.89146e-19 6.89527e-06 -0.00510404 1.59591e-21 -6.97337e-19 -3.23209e-05 0.000911 1.65799e-21 -1.11565e-19 1.35385e-05 -0.00374823 0 
-4.66102 -2.15254 0.00195739 1.11186e-21 3.79708e-19 1.90724e-05 -0.00506685 3.29003e-21 3.79708e-19 -9.99337e-06 0.00505794 -1.11186e-21 6.2051e-19 2.68651e-05 -0.00107774 -1.49589e-21 1.31985e-19 -1.22148e-05 0.00338229 0 
-4.66102 -1.98305 0.00118036 1.84745e-21 5.60584e-19 2.23822e-05 -0.00652059 4.52804e-21 5.60584e-19 -7.29661e-06 0.00575787 -1.84745e-21 7.98542e-19 3.69742e-05 -0.000960409 -1.86951e-21 1.17616e-19 -1.52657e-05 0.00433015 0 
-4.66102 -1.81356 -0.001962 -1.07863e-21 -3.72802e-19 -1.87786e-05 0.00500915 -3.23697e-21 -3.72802e-19 9.97093e-06 -0.00500616 1.07863e-21 -6.13444e-19 -2.64319e-05 0.00107031 1.48076e-21 -1.31075e-19 1.20913e-05 -0.00336812 0 
-4.66102 -1.64407 -0.00126747 -2.12609e-21 -6.3941e-19 -2.51266e-05 0.00744088 -5.15974e-21 -6.3941e-19 7.76584e-06 -0.00648865 2.12609e-21 -9.11245e-19 -4.21325e-05 0.0010139 2.10418e-21 -1.24167e-19 1.71819e-05 -0.00497785 0 
-4.66102 -1.47458 0.00196364 1.00344e-21 3.54751e-19 1.81273e-05 -0.00482846 3.09665e-21 3.54751e-19 -9.9336e-06 0.0048604 -1.00344e-21 5.91316e-19 2.52861e-05 -0.00106095 -1.43436e-21 1.29929e-19 -1.17125e-05 0.00326733 0 
-4.66102 -1.30508 0.00137328 2.42561e-21 7.24478e-19 2.81386e-05 -0.00844842 5.84643e-21 7.24478e-19 -8.33203e-06 0.0072891 -2.42561e-21 1.03463e-18 4.77397e-05 -0.0010772 -2.35907e-21 1.31919e-19 -1.92632e-05 0.00568265 0 
-4.66102 -1.13559 -0.00196212 -8.82361e-22 -3.24888e-19 -1.70796e-05 0.00450753 -2.86035e-21 -3.24888e-19 9.87461e-06 -0.00461503 8.82361e-22 -5.52013e-19 -2.33565e-05 0.00104863 1.35661e-21 -1.28421e-19 1.10776e-05 -0.00307429 0 
-4.66102 -0.966102 -0.00149972 -2.74324e-21 -8.16094e-19 -3.14124e-05 0.00953868 -6.58756e-21 -8.16094e-19 9.01217e-06 -0.00816364 2.74324e-21 -1.16815e-18 -5.37915e-05 0.00115362 2.63758e-21 -1.41277e-19 2.15375e-05 -0.0064479 0 
-4.66102 -0.79661 0.0019549 7.10646e-22 2.80843e-19 1.55681e-05 -0.00402342 2.51064e-21 2.80843e-19 -9.76526e-06 0.00424816 -7.10646e-22 4.92727e-19 2.05009e-05 -0.00102791 -1.23915e-21 1.25883e-19 -1.01184e-05 0.00276957 0 
-4.66102 -0.627119 0.00164634 3.07822e-21 9.13318e-19 3.49208e-05 -0.0107022 7.37583e-21 9.13318e-19 -9.78519e-06 0.00910414 -3.07822e-21 1.31064e-18 6.02282e-05 -0.00123827 -2.93668e-21 1.51645e-19 -2.39798e-05 0.00726736 0 
-4.66102 -0.457627 -0.00194106 -4.78077e-22 -2.20336e-19 -1.35212e-05 0.00335086 -2.02983e-21 -2.20336e-19 9.61737e-06 -0.00374024 4.78077e-22 -4.10362e-19 -1.65748e-05 0.00100228 1.07561e-21 -1.22744e-19 8.78301e-06 -0.00233382 0 
-4.66102 -0.288136 -0.00181408 -3.42318e-21 -1.01453e-18 -3.86206e-05 0.0119238 -8.1994e-21 -1.01453e-18 1.06682e-05 -0.0100983 3.42318e-21 -1.46025e-18 -6.69532e-05 0.00133438 3.25193e-21 -1.63414e-19 2.6554e-05 -0.00812888 0 
-4.66102 -0.118644 0.00191869 1.78496e-22 1.41603e-19 1.08699e-05 -0.00246478 1.40231e-21 1.41603e-19 -9.41239e-06 0.00307497 -1.78496e-22 3.01848e-19 1.14507e-05 -0.000969083 -8.61499e-22 1.18678e-19 -7.03467e-06 0.00175197 0 
-4.66102 0.0508475 0.00220353 3.28113e-21 1.23861e-18 4.0861e-05 -0.0120447 8.85692e-21 1.23861e-18 -1.40686e-05 0.0123176 -3.28113e-21 1.47505e-18 7.23223e-05 -0.00504017 -3.9436e-21 6.17242e-19 -3.22019e-05 0.026583 0 
-4.66102 0.220339 0.000757462 2.89783e-21 1.9219e-18 3.59635e-05 -0.00996888 9.83719e-21 1.9219e-18 -1.23008e-05 0.016451 -2.89783e-21 1.22084e-18 8.03268e-05 -0.00446981 -5.38478e-21 5.47393e-19 -4.39701e-05 0.0297509 0 
-4.66102 0.389831 -0.000623397 2.19253e-21 2.68874e-18 2.83985e-05 -0.00747487 1.05053e-20 2.68874e-18 -1.04951e-05 0.0213318 -2.19253e-21 9.15407e-19 8.57824e-05 -0.00377444 -7.01188e-21 4.62235e-19 -5.72563e-05 0.0318952 0 
-4.66102 0.559322 -0.00180452 1.16539e-21 3.6122e-18 1.84433e-05 -0.00487539 1.10421e-20 3.6122e-18 -8.92719e-06 0.0276913 -1.16539e-21 5.97063e-19 9.01659e-05 -0.00308496 -9.04067e-21 3.77799e-19 -7.38227e-05 0.0335638 0 
-4.66102 0.728814 -0.0026649 -1.06076e-22 4.68722e-18 6.53162e-06 -0.00241112 1.15501e-20 4.68722e-18 -7.39779e-06 0.0356092 1.06076e-22 2.95278e-19 9.43134e-05 -0.00237722 -1.14908e-20 2.91126e-19 -9.38295e-05 0.0350971 0 
-4.66102 0.898305 -0.00308862 -1.45362e-21 5.82031e-18 -6.46404e-06 -0.00024183 1.20678e-20 5.82031e-18 -5.40565e-06 0.0444378 1.45362e-21 2.96156e-20 9.85412e-05 -0.00152704 -1.41662e-20 1.87008e-19 -0.000115676 0.036656 0 
-4.66102 1.0678 -0.0029842 -2.63079e-21 6.84217e-18 -1.90778e-05 0.00156925 1.2599e-20 6.84217e-18 -2.40426e-06 0.0528863 2.63079e-21 -1.92178e-19 0.000102878 -0.000391743 -1.66864e-20 4.79746e-20 -0.000136255 0.038288 0 
-4.66102 1.23729 -0.00232562 -3.35987e-21 7.54594e-18 -2.93543e-05 0.0030685 1.31378e-20 7.54594e-18 1.91894e-06 0.0592917 3.35987e-21 -3.75782e-19 0.000107278 0.00110509 -1.85733e-20 -1.35334e-19 -0.000151663 0.039985 0 
-4.66102 1.40678 -0.0011939 -3.4107e-21 7.74636e-18 -3.52762e-05 0.00440041 1.36768e-20 7.74636e-18 7.42574e-06 0.0620599 3.4107e-21 -5.38895e-19 0.00011168 0.00291282 -1.93819e-20 -3.56718e-19 -0.000158266 0.0416935 0 
-4.66102 1.57627 0.000209506 -2.69297e-21 7.34536e-18 -3.54518e-05 0.00574945 1.4188e-20 7.34536e-18 1.3462e-05 0.060189 2.69297e-21 -7.04104e-19 0.000115854 0.00484004 -1.88467e-20 -5.92733e-19 -0.000153895 0.0432612 0 
-4.66102 1.74576 0.00160031 -1.32805e-21 6.38096e-18 -2.98391e-05 0.00723101 1.45817e-20 6.38096e-18 1.89948e-05 0.0537048 1.32805e-21 -8.85543e-19 0.000119069 0.0065956 -1.69925e-20 -8.07728e-19 -0.000138754 0.0443411 0 
-4.66102 1.91525 0.00269892 3.39346e-22 5.03436e-18 -2.01488e-05 0.00876071 1.46651e-20 5.03436e-18 2.29197e-05 0.0438076 -3.39346e-22 -1.07288e-18 0.000119749 0.00786767 -1.41578e-20 -9.63512e-19 -0.000115607 0.0443106 0 
-4.66102 2.08475 0.00333286 1.81651e-21 3.58067e-18 -9.57193e-06 0.00996457 1.4132e-20 3.58067e-18 2.44048e-05 0.0325712 -1.81651e-21 -1.22031e-18 0.000115397 0.00840129 -1.08962e-20 -1.02886e-18 -8.89745e-05 0.0422908 0 
-4.66102 2.25424 0.00349396 2.62019e-21 2.29126e-18 -1.69212e-06 0.0102051 1.26176e-20 2.29126e-18 2.30876e-05 0.0222035 -2.62019e-21 -1.24977e-18 0.000103031 0.00803249 -7.77142e-21 -9.83697e-19 -6.34585e-05 0.0373303 0 
-4.66102 2.42373 0.00329802 2.46785e-21 1.32342e-18 1.15192e-06 0.00876983 9.82536e-21 1.32342e-18 1.89996e-05 0.0141046 -2.46785e-21 -1.07399e-18 8.02302e-05 0.00666436 -5.11969e-21 -8.16149e-19 -4.18054e-05 0.0287589 0 
-4.66102 2.59322 0.0028477 1.42169e-21 6.51006e-19 -6.62523e-07 0.00519612 5.69946e-21 6.51006e-19 1.22715e-05 0.00816356 -1.42169e-21 -6.36341e-19 4.65396e-05 0.00422047 -2.89831e-21 -5.16859e-19 -2.36665e-05 0.01662 0 
-4.66102 2.76271 0.00207851 -9.5573e-23 8.3257e-20 -3.66327e-06 -0.000380101 5.76344e-22 8.3257e-20 2.88285e-06 0.00275836 9.5573e-23 4.65489e-20 4.70621e-06 0.000652541 -7.26733e-22 -7.99133e-20 -5.93422e-06 0.00200912 0 
-4.66102 2.9322 0.000722438 -1.44908e-21 -6.17801e-19 -2.63955e-06 -0.00702408 -4.76991e-21 -6.17801e-19 -9.19311e-06 -0.00432229 1.44908e-21 8.60202e-19 -3.89493e-05 -0.00393111 1.8496e-21 4.81422e-19 1.51031e-05 -0.0128813 0 
-4.66102 3.10169 -0.00150665 -2.06202e-21 -1.56692e-18 6.45576e-06 -0.0131022 -9.25001e-21 -1.56692e-18 -2.32934e-05 -0.0143015 2.06202e-21 1.60456e-18 -7.55321e-05 -0.00903225 4.96974e-21 1.10613e-18 4.0581e-05 -0.0251381 0 
-4.66102 3.27119 -0.00453805 -1.68973e-21 -2.62341e-18 2.33172e-05 -0.0167261 -1.17507e-20 -2.62341e-18 -3.71149e-05 -0.0259598 1.68973e-21 2.04835e-18 -9.59519e-05 -0.0135666 8.15154e-21 1.66143e-18 6.65624e-05 -0.0318999 0 
-4.66102 3.44068 -0.00759856 -5.5481e-22 -3.3915e-18 4.17549e-05 -0.0164238 -1.1516e-20 -3.3915e-18 -4.62852e-05 -0.0352923 5.5481e-22 2.01134e-18 -9.40355e-05 -0.0159315 1.02992e-20 1.95104e-18 8.40997e-05 -0.0313127 0 
-4.66102 3.61017 -0.00921966 7.4752e-22 -3.3912e-18 5.14239e-05 -0.0117878 -8.47923e-21 -3.3912e-18 -4.53199e-05 -0.0369109 -7.4752e-22 1.44359e-18 -6.92382e-05 -0.0145063 1.01329e-20 1.77651e-18 8.2741e-05 -0.0233307 0 
-4.66102 3.77966 -0.00781409 1.548e-21 -2.33992e-18 4.28701e-05 -0.00381382 -3.40044e-21 -2.33992e-18 -3.02298e-05 -0.026921 -1.548e-21 4.67058e-19 -2.77667e-05 -0.00852449 6.91335e-21 1.04395e-18 5.64518e-05 -0.0100177 0 
-4.66102 3.94915 -0.00269622 1.45854e-21 -3.9763e-19 1.37748e-05 0.00525455 2.27807e-21 -3.9763e-19 -1.86496e-06 -0.00594311 -1.45854e-21 -6.43497e-19 1.86018e-05 0.00106975 1.10508e-21 -1.31007e-19 9.02368e-06 0.00485427 0 
-4.66102 4.11864 0.00499314 5.85888e-22 1.78809e-18 -2.72375e-05 0.0125771 6.84394e-21 1.78809e-18 3.20216e-05 0.019594 -5.85888e-22 -1.54025e-18 5.5885e-05 0.0113625 -5.45929e-21 -1.39151e-18 -4.45785e-05 0.0168681 0 
-4.66102 4.28814 0.012184 -5.30376e-22 3.3158e-18 -6.24447e-05 0.0156691 8.87372e-21 3.3158e-18 5.81138e-05 0.0392595 5.30376e-22 -1.91891e-18 7.24594e-05 0.0182628 -1.01648e-20 -2.23654e-18 -8.30017e-05 0.0223887 0 
-4.66102 4.45763 0.0150328 -1.23401e-21 3.46458e-18 -7.30192e-05 0.0133372 7.75026e-21 3.46458e-18 6.29427e-05 0.0433232 1.23401e-21 -1.63333e-18 6.32857e-05 0.0182805 -1.08056e-20 -2.23872e-18 -8.82348e-05 0.0198746 0 
-4.66102 4.62712 0.0110299 -1.14188e-21 2.10842e-18 -4.9767e-05 0.00626085 3.94391e-21 2.10842e-18 4.04428e-05 0.0282465 1.14188e-21 -7.66733e-19 3.22044e-05 0.0105399 -6.8222e-21 -1.29076e-18 -5.57075e-05 0.0105676 0 
-4.66102 4.79661 0.000946703 -3.68971e-22 -1.41037e-19 -4.97e-07 -0.00304167 -1.07871e-21 -1.41037e-19 -2.51588e-06 -0.000204953 3.68971e-22 3.72498e-19 -8.80837e-06 -0.00214379 1.40952e-22 2.62538e-19 1.15096e-06 -0.00179682 0 
-4.66102 4.9661 -0.0107618 5.57012e-22 -2.19127e-18 5.14284e-05 -0.0109689 -5.34077e-21 -2.19127e-18 -4.688e-05 -0.0286549 -5.57012e-22 1.3433e-18 -4.36107e-05 -0.0140546 6.81976e-21 1.72119e-18 5.56875e-05 -0.0122913 0 
-4.66102 5.13559 -0.0178322 1.04197e-21 -3.02597e-18 7.83107e-05 -0.014178 -7.11131e-21 -3.02597e-18 -6.98024e-05 -0.0425411 -1.04197e-21 1.73631e-18 -5.80682e-05 -0.0192216 9.9118e-21 2.35396e-18 8.0936e-05 -0.0167315 0 
-4.66102 5.30508 -0.0156925 8.09458e-22 -2.26451e-18 6.38618e-05 -0.0110876 -5.66254e-21 -2.26451e-18 -5.7252e-05 -0.0341836 -8.09458e-22 1.35784e-18 -4.62382e-05 -0.014704 7.86806e-21 1.80072e-18 6.42476e-05 -0.0134997 0 
-4.66102 5.47458 -0.00462006 6.83988e-23 -3.89984e-19 1.4249e-05 -0.00287467 -1.68532e-21 -3.89984e-19 -1.36904e-05 -0.00780453 -6.83988e-23 3.52046e-19 -1.37617e-05 -0.0026131 1.8571e-21 3.20013e-19 1.51644e-05 -0.00439843 0 
-4.66102 5.64407 0.00965158 -6.47466e-22 1.5151e-18 -4.33514e-05 0.006691 2.91068e-21 1.5151e-18 3.80645e-05 0.0220233 6.47466e-22 -8.19411e-19 2.37675e-05 0.0106024 -4.76814e-21 -1.29841e-18 -3.89348e-05 0.00603298 0 
-4.66102 5.81356 0.018797 -8.55841e-22 2.3924e-18 -7.551e-05 0.0128165 5.83825e-21 2.3924e-18 6.85215e-05 0.0383324 8.55841e-22 -1.56957e-18 4.76729e-05 0.0175737 -8.31987e-21 -2.15216e-18 -6.79369e-05 0.0126252 0 
-4.66102 5.98305 0.0169144 -4.54522e-22 1.82401e-18 -6.27238e-05 0.0121348 5.59019e-21 1.82401e-18 5.90124e-05 0.0318086 4.54522e-22 -1.48608e-18 4.56473e-05 0.014333 -6.91659e-21 -1.75528e-18 -5.64782e-05 0.0121946 0 
-4.66102 6.15254 0.00461904 2.27118e-22 2.61456e-19 -1.24648e-05 0.00478525 2.31902e-21 2.61456e-19 1.43194e-05 0.00675399 -2.27118e-22 -5.86025e-19 1.89362e-05 0.00289117 -1.61385e-21 -3.54067e-19 -1.31781e-05 0.00529569 0 
-4.66102 6.32203 -0.0107338 6.84063e-22 -1.28013e-18 4.41915e-05 -0.00524999 -2.12677e-21 -1.28013e-18 -3.86057e-05 -0.0211868 -6.84063e-22 6.42938e-19 -1.73664e-05 -0.00975496 4.23424e-21 1.19464e-18 3.45752e-05 -0.00398682 0 
-4.66102 6.49153 -0.0193625 6.06923e-22 -1.87032e-18 7.15588e-05 -0.0121317 -5.16802e-21 -1.87032e-18 -6.66029e-05 -0.0346349 -6.06923e-22 1.4857e-18 -4.22001e-05 -0.0158459 7.05342e-21 1.94056e-18 5.75955e-05 -0.0102886 0 
-4.66102 6.66102 -0.0154512 9.50275e-23 -1.23795e-18 5.24368e-05 -0.0116089 -5.00445e-21 -1.23795e-18 -5.16608e-05 -0.0255598 -9.50275e-23 1.42168e-18 -4.08644e-05 -0.0117725 5.28431e-21 1.44172e-18 4.31497e-05 -0.0100881 0 
-4.66102 6.83051 -0.00135645 -4.40261e-22 9.7355e-20 -3.7616e-08 -0.00386841 -1.77183e-21 9.7355e-20 -3.55739e-06 -0.000561483 4.40261e-22 4.73743e-19 -1.44681e-05 -0.00046026 3.29863e-22 5.63655e-20 2.69353e-06 -0.00383925 0 
-4.66102 7 0.0135575 -5.99213e-22 1.21071e-18 -5.05608e-05 0.00624262 2.45464e-21 1.21071e-18 4.56678e-05 0.0234438 5.99213e-22 -7.64501e-19 2.00437e-05 0.0105069 -4.42636e-21 -1.28673e-18 -3.6144e-05 0.00430102 0 

-4.49153 -3 0.00114188 3.00098e-22 1.10954e-19 7.55314e-06 -0.00182279 1.0861e-21 1.10954e-19 -5.10265e-06 0.00204789 -3.00098e-22 2.23227e-19 8.86869e-06 -0.000443392 -5.21278e-22 5.42998e-20 -4.25656e-06 0.00122492 0 
