z_by_lambda_0 rho_by_lambda_0 rel_err_db_tm rel_err_db_te abs_ref_tm abs_ref_te
1.268116e+01 2.909163e-01 -2.329726e+02 -2.596232e+02 5.216383e-05 5.212211e-05
1.268116e+01 3.324598e-01 -2.331002e+02 -2.605854e+02 5.215608e-05 5.212265e-05
1.268116e+01 3.799357e-01 -2.334754e+02 -2.588961e+02 5.214595e-05 5.212337e-05
1.268116e+01 4.341913e-01 -2.337657e+02 -2.626570e+02 5.213274e-05 5.212431e-05
1.268116e+01 4.961948e-01 -2.343491e+02 -2.629053e+02 5.211548e-05 5.212553e-05
1.268116e+01 5.670524e-01 -2.350026e+02 -2.646429e+02 5.209296e-05 5.212712e-05
1.268116e+01 6.480286e-01 -2.360157e+02 -2.647429e+02 5.206356e-05 5.212919e-05
1.268116e+01 7.405685e-01 -2.373623e+02 -2.604297e+02 5.202521e-05 5.213189e-05
1.268116e+01 8.463232e-01 -2.394235e+02 -2.664875e+02 5.197518e-05 5.213542e-05
1.268116e+01 9.671799e-01 -2.429630e+02 -2.665064e+02 5.190994e-05 5.214000e-05
1.268116e+01 1.105295e+00 -2.501564e+02 -2.691249e+02 5.182492e-05 5.214595e-05
1.268116e+01 1.263134e+00 -2.514362e+02 -2.744805e+02 5.171419e-05 5.215369e-05
1.268116e+01 1.443512e+00 -2.431714e+02 -2.644398e+02 5.157008e-05 5.216370e-05
1.268116e+01 1.649648e+00 -2.389954e+02 -2.681704e+02 5.138273e-05 5.217665e-05
1.268116e+01 1.885221e+00 -2.365910e+02 -2.572637e+02 5.113952e-05 5.219333e-05
1.268116e+01 2.154435e+00 -2.357417e+02 -2.642485e+02 5.082434e-05 5.221472e-05
1.268116e+01 2.462092e+00 -2.367749e+02 -2.626741e+02 5.041686e-05 5.224201e-05
1.268116e+01 2.813684e+00 -2.397654e+02 -2.699520e+02 4.989163e-05 5.227655e-05
1.268116e+01 3.215484e+00 -2.404049e+02 -2.842414e+02 4.921721e-05 5.231986e-05
1.268116e+01 3.674662e+00 -2.355172e+02 -2.601049e+02 4.835551e-05 5.237342e-05
1.268116e+01 4.199411e+00 -2.337006e+02 -2.607394e+02 4.726141e-05 5.243848e-05
1.268116e+01 4.799096e+00 -2.351293e+02 -2.620785e+02 4.588325e-05 5.251553e-05
1.268116e+01 5.484417e+00 -2.338868e+02 -2.592853e+02 4.416442e-05 5.260361e-05
1.268116e+01 6.267603e+00 -2.316466e+02 -2.586499e+02 4.204698e-05 5.269906e-05
1.268116e+01 7.162629e+00 -2.292742e+02 -2.587280e+02 3.947744e-05 5.279400e-05
1.268116e+01 8.185467e+00 -2.241454e+02 -2.553229e+02 3.641519e-05 5.287426e-05
1.268116e+01 9.354369e+00 -2.169817e+02 -2.485267e+02 3.284295e-05 5.291721e-05
1.268116e+01 1.069019e+01 -2.077226e+02 -2.409639e+02 2.877767e-05 5.289005e-05
1.268116e+01 1.221677e+01 -1.968238e+02 -2.320457e+02 2.427937e-05 5.274925e-05
1.268116e+01 1.396135e+01 -1.843804e+02 -2.219246e+02 1.945491e-05 5.244231e-05
1.268116e+01 1.595506e+01 -1.703906e+02 -2.107293e+02 1.445534e-05 5.191237e-05
1.268116e+01 1.823348e+01 -1.547601e+02 -1.990358e+02 9.470447e-06 5.110558e-05
1.268116e+01 2.083726e+01 -1.366227e+02 -1.871215e+02 4.759634e-06 4.997981e-05
1.268116e+01 2.381286e+01 -1.156135e+02 -1.753928e+02 1.679237e-06 4.851257e-05
1.268116e+01 2.721339e+01 -1.127124e+02 -1.642499e+02 4.443205e-06 4.670592e-05
1.268116e+01 3.109952e+01 -1.071672e+02 -1.540452e+02 7.759841e-06 4.458691e-05
1.268116e+01 3.554059e+01 -1.006325e+02 -1.449972e+02 1.053849e-05 4.220381e-05
1.268116e+01 4.061586e+01 -9.431998e+01 -1.371531e+02 1.269930e-05 3.961940e-05
1.268116e+01 4.641589e+01 -8.858999e+01 -1.304352e+02 1.425365e-05 3.690320e-05
1.268116e+01 5.304417e+01 -8.352246e+01 -1.247122e+02 1.524968e-05 3.412437e-05
1.268116e+01 6.061899e+01 -7.909450e+01 -1.198434e+02 1.575536e-05 3.134617e-05
1.268116e+01 6.927551e+01 -7.524749e+01 -1.156991e+02 1.584790e-05 2.862257e-05
1.268116e+01 7.916819e+01 -7.191389e+01 -1.121662e+02 1.560619e-05 2.599664e-05
1.268116e+01 9.047357e+01 -6.902801e+01 -1.091485e+02 1.510542e-05 2.350045e-05
1.268116e+01 1.033934e+02 -6.652999e+01 -1.065655e+02 1.441378e-05 2.115587e-05
1.268116e+01 1.181582e+02 -6.436690e+01 -1.043501e+02 1.359062e-05 1.897596e-05
1.268116e+01 1.350314e+02 -6.249268e+01 -1.024461e+02 1.268580e-05 1.696658e-05
1.268116e+01 1.543142e+02 -6.086755e+01 -1.008067e+02 1.173989e-05 1.512791e-05
1.268116e+01 1.763505e+02 -5.945731e+01 -9.939265e+01 1.078483e-05 1.345592e-05
1.268116e+01 2.015338e+02 -5.823259e+01 -9.817111e+01 9.844924e-06 1.194355e-05
1.268116e+01 2.303132e+02 -5.716820e+01 -9.711434e+01 8.937948e-06 1.058176e-05
1.268116e+01 2.632024e+02 -5.624248e+01 -9.619896e+01 8.076234e-06 9.360308e-06
1.268116e+01 3.007883e+02 -5.543685e+01 -9.540519e+01 7.267718e-06 8.268376e-06
1.268116e+01 3.437414e+02 -5.473530e+01 -9.471616e+01 6.516873e-06 7.295017e-06
1.268116e+01 3.928284e+02 -5.412406e+01 -9.411755e+01 5.825509e-06 6.429484e-06
1.268116e+01 4.489251e+02 -5.359125e+01 -9.359709e+01 5.193448e-06 5.661464e-06
1.268116e+01 5.130326e+02 -5.312659e+01 -9.314434e+01 4.619081e-06 4.981215e-06
1.268116e+01 5.862947e+02 -5.272120e+01 -9.275026e+01 4.099811e-06 4.379658e-06
1.268116e+01 6.700188e+02 -5.236741e+01 -9.240713e+01 3.632404e-06 3.848418e-06
1.268116e+01 7.656988e+02 -5.205855e+01 -9.210829e+01 3.213255e-06 3.379832e-06
1.268116e+01 8.750422e+02 -5.178884e+01 -9.184801e+01 2.838592e-06 2.966933e-06
1.268116e+01 1.000000e+03 -5.155326e+01 -9.162129e+01 2.504624e-06 2.603431e-06

1.304348e+01 1.000000e-01 -2.324929e+02 -2.575348e+02 5.083845e-05 5.077671e-05
1.304348e+01 1.142802e-01 -2.325369e+02 -2.582869e+02 5.083760e-05 5.077677e-05
1.304348e+01 1.305997e-01 -2.325953e+02 -2.609497e+02 5.083649e-05 5.077684e-05
1.304348e+01 1.492496e-01 -2.326249e+02 -2.604420e+02 5.083505e-05 5.077695e-05
1.304348e+01 1.705627e-01 -2.326753e+02 -2.556814e+02 5.083316e-05 5.077708e-05
1.304348e+01 1.949194e-01 -2.326560e+02 -2.579013e+02 5.083069e-05 5.077725e-05
1.304348e+01 2.227543e-01 -2.327829e+02 -2.564779e+02 5.082747e-05 5.077748e-05
1.304348e+01 2.545641e-01 -2.328802e+02 -2.570514e+02 5.082327e-05 5.077778e-05
1.304348e+01 2.909163e-01 -2.331005e+02 -2.559322e+02 5.081778e-05 5.077817e-05
1.304348e+01 3.324598e-01 -2.332867e+02 -2.582048e+02 5.081061e-05 5.077868e-05
1.304348e+01 3.799357e-01 -2.335404e+02 -2.582515e+02 5.080124e-05 5.077934e-05
1.304348e+01 4.341913e-01 -2.338835e+02 -2.593998e+02 5.078902e-05 5.078020e-05
1.304348e+01 4.961948e-01 -2.344269e+02 -2.598619e+02 5.077306e-05 5.078133e-05
1.304348e+01 5.670524e-01 -2.350402e+02 -2.587803e+02 5.075224e-05 5.078280e-05
1.304348e+01 6.480286e-01 -2.359456e+02 -2.629965e+02 5.072505e-05 5.078472e-05
1.304348e+01 7.405685e-01 -2.371910e+02 -2.659725e+02 5.068958e-05 5.078722e-05
1.304348e+01 8.463232e-01 -2.392735e+02 -2.665274e+02 5.064331e-05 5.079048e-05
1.304348e+01 9.671799e-01 -2.420125e+02 -2.631435e+02 5.058298e-05 5.079472e-05
1.304348e+01 1.105295e+00 -2.478854e+02 -2.714707e+02 5.050433e-05 5.080023e-05
1.304348e+01 1.263134e+00 -2.553524e+02 -2.805256e+02 5.040188e-05 5.080739e-05
1.304348e+01 1.443512e+00 -2.448061e+02 -2.697728e+02 5.026854e-05 5.081667e-05
1.304348e+01 1.649648e+00 -2.398524e+02 -2.613348e+02 5.009514e-05 5.082867e-05
1.304348e+01 1.885221e+00 -2.372215e+02 -2.666084e+02 4.986997e-05 5.084414e-05
1.304348e+01 2.154435e+00 -2.362917e+02 -2.630738e+02 4.957807e-05 5.086400e-05
1.304348e+01 2.462092e+00 -2.366573e+02 -2.638921e+02 4.920048e-05 5.088936e-05
1.304348e+01 2.813684e+00 -2.397223e+02 -2.654161e+02 4.871346e-05 5.092152e-05
1.304348e+01 3.215484e+00 -2.420043e+02 -2.595701e+02 4.808759e-05 5.096192e-05
1.304348e+01 3.674662e+00 -2.365991e+02 -2.681341e+02 4.728707e-05 5.101204e-05
1.304348e+01 4.199411e+00 -2.340169e+02 -2.592830e+02 4.626928e-05 5.107316e-05
1.304348e+01 4.799096e+00 -2.347710e+02 -2.644597e+02 4.498504e-05 5.114596e-05
1.304348e+01 5.484417e+00 -2.348215e+02 -2.618772e+02 4.337997e-05 5.122985e-05
1.304348e+01 6.267603e+00 -2.322494e+02 -2.613935e+02 4.139747e-05 5.132189e-05
1.304348e+01 7.162629e+00 -2.310931e+02 -2.618602e+02 3.898402e-05 5.141535e-05
1.304348e+01 8.185467e+00 -2.258415e+02 -2.539155e+02 3.609685e-05 5.149779e-05
1.304348e+01 9.354369e+00 -2.200343e+02 -2.512143e+02 3.271381e-05 5.154894e-05
1.304348e+01 1.069019e+01 -2.106195e+02 -2.440010e+02 2.884410e-05 5.153887e-05
1.304348e+01 1.221677e+01 -2.002218e+02 -2.351081e+02 2.453745e-05 5.142716e-05
1.304348e+01 1.396135e+01 -1.879119e+02 -2.249662e+02 1.988903e-05 5.116412e-05
1.304348e+01 1.595506e+01 -1.741068e+02 -2.137927e+02 1.503793e-05 5.069470e-05
1.304348e+01 1.823348e+01 -1.586728e+02 -2.020444e+02 1.016141e-05 4.996520e-05
1.304348e+01 2.083726e+01 -1.410099e+02 -1.899850e+02 5.488223e-06 4.893167e-05
1.304348e+01 2.381286e+01 -1.190748e+02 -1.780360e+02 1.786032e-06 4.756799e-05
1.304348e+01 2.721339e+01 -1.136670e+02 -1.666195e+02 3.657356e-06 4.587128e-05
1.304348e+01 3.109952e+01 -1.085568e+02 -1.561127e+02 6.960060e-06 4.386332e-05
1.304348e+01 3.554059e+01 -1.020102e+02 -1.467667e+02 9.782028e-06 4.158753e-05
1.304348e+01 4.061586e+01 -9.557217e+01 -1.386526e+02 1.200618e-05 3.910289e-05
1.304348e+01 4.641589e+01 -8.969336e+01 -1.317018e+02 1.363355e-05 3.647645e-05
1.304348e+01 5.304417e+01 -8.448232e+01 -1.257824e+02 1.470579e-05 3.377610e-05
1.304348e+01 6.061899e+01 -7.992499e+01 -1.207495e+02 1.528630e-05 3.106495e-05
1.304348e+01 6.927551e+01 -7.596452e+01 -1.164682e+02 1.544924e-05 2.839752e-05
1.304348e+01 7.916819e+01 -7.253266e+01 -1.128207e+02 1.527163e-05 2.581789e-05
1.304348e+01 9.047357e+01 -6.956215e+01 -1.097071e+02 1.482775e-05 2.335935e-05
1.304348e+01 1.033934e+02 -6.699140e+01 -1.070435e+02 1.418554e-05 2.104506e-05
1.304348e+01 1.181582e+02 -6.476582e+01 -1.047601e+02 1.340461e-05 1.888931e-05
1.304348e+01 1.350314e+02 -6.283791e+01 -1.027986e+02 1.253533e-05 1.689906e-05
1.304348e+01 1.543142e+02 -6.116659e+01 -1.011104e+02 1.161897e-05 1.507546e-05
1.304348e+01 1.763505e+02 -5.971657e+01 -9.965476e+01 1.068822e-05 1.341526e-05
1.304348e+01 2.015338e+02 -5.845754e+01 -9.839773e+01 9.768132e-06 1.191209e-05
1.304348e+01 2.303132e+02 -5.736353e+01 -9.731058e+01 8.877183e-06 1.055746e-05
1.304348e+01 2.632024e+02 -5.641220e+01 -9.636915e+01 8.028340e-06 9.341569e-06
1.304348e+01 3.007883e+02 -5.558440e+01 -9.555296e+01 7.230103e-06 8.253940e-06
1.304348e+01 3.437414e+02 -5.486365e+01 -9.484462e+01 6.487422e-06 7.283904e-06
1.304348e+01 3.928284e+02 -5.423575e+01 -9.422934e+01 5.802511e-06 6.420938e-06
1.304348e+01 4.489251e+02 -5.368847e+01 -9.369449e+01 5.175533e-06 5.654895e-06
1.304348e+01 5.130326e+02 -5.321123e+01 -9.322926e+01 4.605155e-06 4.976169e-06
1.304348e+01 5.862947e+02 -5.279491e+01 -9.282438e+01 4.089006e-06 4.375784e-06
1.304348e+01 6.700188e+02 -5.243160e+01 -9.247188e+01 3.624034e-06 3.845444e-06
1.304348e+01 7.656988e+02 -5.211445e+01 -9.216491e+01 3.206780e-06 3.377550e-06
1.304348e+01 8.750422e+02 -5.183752e+01 -9.189755e+01 2.833590e-06 2.965183e-06
1.304348e+01 1.000000e+03 -5.159564e+01 -9.166468e+01 2.500764e-06 2.602088e-06

1.340580e+01 1.000000e-01 -2.325848e+02 -2.610822e+02 4.955858e-05 4.950043e-05
1.340580e+01 1.142802e-01 -2.326214e+02 -2.611163e+02 4.955780e-05 4.950049e-05
1.340580e+01 1.305997e-01 -2.326573e+02 -2.612690e+02 4.955677e-05 4.950056e-05
1.340580e+01 1.492496e-01 -2.327028e+02 -2.610804e+02 4.955543e-05 4.950066e-05
1.340580e+01 1.705627e-01 -2.327244e+02 -2.597810e+02 4.955368e-05 4.950078e-05
1.340580e+01 1.949194e-01 -2.327380e+02 -2.608010e+02 4.955140e-05 4.950094e-05
1.340580e+01 2.227543e-01 -2.328883e+02 -2.631460e+02 4.954841e-05 4.950115e-05
1.340580e+01 2.545641e-01 -2.329888e+02 -2.600032e+02 4.954452e-05 4.950143e-05
1.340580e+01 2.909163e-01 -2.331681e+02 -2.605966e+02 4.953943e-05 4.950179e-05
1.340580e+01 3.324598e-01 -2.333498e+02 -2.620965e+02 4.953279e-05 4.950226e-05
1.340580e+01 3.799357e-01 -2.336404e+02 -2.586042e+02 4.952412e-05 4.950287e-05
1.340580e+01 4.341913e-01 -2.339248e+02 -2.617761e+02 4.951279e-05 4.950367e-05
1.340580e+01 4.961948e-01 -2.343364e+02 -2.627549e+02 4.949801e-05 4.950472e-05
1.340580e+01 5.670524e-01 -2.349799e+02 -2.642456e+02 4.947871e-05 4.950608e-05
1.340580e+01 6.480286e-01 -2.358088e+02 -2.631346e+02 4.945352e-05 4.950786e-05
1.340580e+01 7.405685e-01 -2.370969e+02 -2.652362e+02 4.942065e-05 4.951018e-05
1.340580e+01 8.463232e-01 -2.388361e+02 -2.657223e+02 4.937778e-05 4.951320e-05
1.340580e+01 9.671799e-01 -2.415810e+02 -2.667877e+02 4.932186e-05 4.951713e-05
1.340580e+01 1.105295e+00 -2.468522e+02 -2.670176e+02 4.924897e-05 4.952224e-05
1.340580e+01 1.263134e+00 -2.586355e+02 -2.666053e+02 4.915400e-05 4.952888e-05
1.340580e+01 1.443512e+00 -2.470025e+02 -2.711161e+02 4.903037e-05 4.953749e-05
1.340580e+01 1.649648e+00 -2.409897e+02 -2.628953e+02 4.886958e-05 4.954863e-05
1.340580e+01 1.885221e+00 -2.378234e+02 -2.664818e+02 4.866072e-05 4.956301e-05
1.340580e+01 2.154435e+00 -2.364954e+02 -2.595287e+02 4.838986e-05 4.958147e-05
1.340580e+01 2.462092e+00 -2.367518e+02 -2.600168e+02 4.803933e-05 4.960508e-05
1.340580e+01 2.813684e+00 -2.390758e+02 -2.631570e+02 4.758694e-05 4.963507e-05
1.340580e+01 3.215484e+00 -2.425731e+02 -2.791734e+02 4.700512e-05 4.967281e-05
1.340580e+01 3.674662e+00 -2.378941e+02 -2.686386e+02 4.626020e-05 4.971976e-05
1.340580e+01 4.199411e+00 -2.345732e+02 -2.651956e+02 4.531192e-05 4.977722e-05
1.340580e+01 4.799096e+00 -2.349177e+02 -2.598087e+02 4.411348e-05 4.984602e-05
1.340580e+01 5.484417e+00 -2.356325e+02 -2.597597e+02 4.261266e-05 4.992588e-05
1.340580e+01 6.267603e+00 -2.329084e+02 -2.578313e+02 4.075439e-05 5.001446e-05
1.340580e+01 7.162629e+00 -2.323586e+02 -2.656613e+02 3.848540e-05 5.010605e-05
1.340580e+01 8.185467e+00 -2.274334e+02 -2.600285e+02 3.576130e-05 5.018973e-05
1.340580e+01 9.354369e+00 -2.228361e+02 -2.543198e+02 3.255586e-05 5.024736e-05
1.340580e+01 1.069019e+01 -2.134161e+02 -2.464820e+02 2.887141e-05 5.025166e-05
1.340580e+01 1.221677e+01 -2.035376e+02 -2.383553e+02 2.474837e-05 5.016516e-05
1.340580e+01 1.396135e+01 -1.913355e+02 -2.279465e+02 2.027093e-05 4.994093e-05
1.340580e+01 1.595506e+01 -1.777321e+02 -2.169081e+02 1.556683e-05 4.952586e-05
1.340580e+01 1.823348e+01 -1.624708e+02 -2.050684e+02 1.080190e-05 4.886677e-05
1.340580e+01 2.083726e+01 -1.451799e+02 -1.928702e+02 6.183926e-06 4.791833e-05
1.340580e+01 2.381286e+01 -1.237848e+02 -1.807143e+02 2.194075e-06 4.665126e-05
1.340580e+01 2.721339e+01 -1.144094e+02 -1.690300e+02 2.935534e-06 4.505819e-05
1.340580e+01 3.109952e+01 -1.098932e+02 -1.582233e+02 6.196147e-06 4.315587e-05
1.340580e+01 3.554059e+01 -1.033750e+02 -1.485769e+02 9.053672e-06 4.098299e-05
1.340580e+01 4.061586e+01 -9.682288e+01 -1.401884e+02 1.133532e-05 3.859472e-05
1.340580e+01 4.641589e+01 -9.079853e+01 -1.330002e+02 1.303082e-05 3.605548e-05
1.340580e+01 5.304417e+01 -8.544467e+01 -1.268804e+02 1.417524e-05 3.343180e-05
1.340580e+01 6.061899e+01 -8.075781e+01 -1.216800e+02 1.482734e-05 3.078640e-05
1.340580e+01 6.927551e+01 -7.668350e+01 -1.172591e+02 1.505813e-05 2.817424e-05
1.340580e+01 7.916819e+01 -7.315297e+01 -1.134952e+02 1.494265e-05 2.564030e-05
1.340580e+01 9.047357e+01 -7.009745e+01 -1.102840e+02 1.455415e-05 2.321901e-05
1.340580e+01 1.033934e+02 -6.745365e+01 -1.075386e+02 1.396026e-05 2.093475e-05
1.340580e+01 1.181582e+02 -6.516533e+01 -1.051862e+02 1.322071e-05 1.880299e-05
1.340580e+01 1.350314e+02 -6.318351e+01 -1.031664e+02 1.238637e-05 1.683176e-05
1.340580e+01 1.543142e+02 -6.146584e+01 -1.014287e+02 1.149912e-05 1.502313e-05
1.340580e+01 1.763505e+02 -5.997591e+01 -9.993105e+01 1.059236e-05 1.337468e-05
1.340580e+01 2.015338e+02 -5.868249e+01 -9.863811e+01 9.691865e-06 1.188069e-05
1.340580e+01 2.303132e+02 -5.755878e+01 -9.752026e+01 8.816782e-06 1.053321e-05
1.340580e+01 2.632024e+02 -5.658178e+01 -9.655248e+01 7.980701e-06 9.322855e-06
1.340580e+01 3.007883e+02 -5.573177e+01 -9.571365e+01 7.192662e-06 8.239519e-06
1.340580e+01 3.437414e+02 -5.499178e+01 -9.498581e+01 6.458090e-06 7.272803e-06
1.340580e+01 3.928284e+02 -5.434719e+01 -9.435371e+01 5.779596e-06 6.412398e-06
1.340580e+01 4.489251e+02 -5.378542e+01 -9.380433e+01 5.157675e-06 5.648330e-06
1.340580e+01 5.130326e+02 -5.329560e+01 -9.332652e+01 4.591267e-06 4.971125e-06
1.340580e+01 5.862947e+02 -5.286833e+01 -9.291074e+01 4.078227e-06 4.371911e-06
1.340580e+01 6.700188e+02 -5.249549e+01 -9.254879e+01 3.615681e-06 3.842472e-06
1.340580e+01 7.656988e+02 -5.217005e+01 -9.223360e+01 3.200318e-06 3.375269e-06
1.340580e+01 8.750422e+02 -5.188589e+01 -9.195910e+01 2.828596e-06 2.963433e-06
1.340580e+01 1.000000e+03 -5.163771e+01 -9.172004e+01 2.496909e-06 2.600746e-06

1.376812e+01 1.000000e-01 -2.326323e+02 -2.578402e+02 4.834160e-05 4.828674e-05
1.376812e+01 1.142802e-01 -2.326837e+02 -2.600847e+02 4.834087e-05 4.828679e-05
1.376812e+01 1.305997e-01 -2.326853e+02 -2.629671e+02 4.833991e-05 4.828686e-05
1.376812e+01 1.492496e-01 -2.327321e+02 -2.565728e+02 4.833867e-05 4.828694e-05
1.376812e+01 1.705627e-01 -2.327705e+02 -2.580114e+02 4.833705e-05 4.828706e-05
1.376812e+01 1.949194e-01 -2.328567e+02 -2.594552e+02 4.833493e-05 4.828721e-05
1.376812e+01 2.227543e-01 -2.328878e+02 -2.572117e+02 4.833216e-05 4.828741e-05
1.376812e+01 2.545641e-01 -2.330437e+02 -2.622409e+02 4.832854e-05 4.828766e-05
1.376812e+01 2.909163e-01 -2.331623e+02 -2.557227e+02 4.832382e-05 4.828800e-05
1.376812e+01 3.324598e-01 -2.333473e+02 -2.588117e+02 4.831765e-05 4.828843e-05
1.376812e+01 3.799357e-01 -2.335707e+02 -2.610563e+02 4.830960e-05 4.828900e-05
1.376812e+01 4.341913e-01 -2.338807e+02 -2.615515e+02 4.829909e-05 4.828975e-05
1.376812e+01 4.961948e-01 -2.343511e+02 -2.595478e+02 4.828536e-05 4.829072e-05
1.376812e+01 5.670524e-01 -2.349050e+02 -2.590287e+02 4.826745e-05 4.829198e-05
1.376812e+01 6.480286e-01 -2.357207e+02 -2.648247e+02 4.824407e-05 4.829363e-05
1.376812e+01 7.405685e-01 -2.368618e+02 -2.626611e+02 4.821355e-05 4.829579e-05
1.376812e+01 8.463232e-01 -2.384606e+02 -2.628355e+02 4.817374e-05 4.829859e-05
1.376812e+01 9.671799e-01 -2.409483e+02 -2.631592e+02 4.812183e-05 4.830224e-05
1.376812e+01 1.105295e+00 -2.453809e+02 -2.695388e+02 4.805414e-05 4.830699e-05
1.376812e+01 1.263134e+00 -2.576580e+02 -2.667519e+02 4.796595e-05 4.831316e-05
1.376812e+01 1.443512e+00 -2.495515e+02 -2.676354e+02 4.785112e-05 4.832117e-05
1.376812e+01 1.649648e+00 -2.421639e+02 -2.787365e+02 4.770174e-05 4.833153e-05
1.376812e+01 1.885221e+00 -2.385619e+02 -2.679272e+02 4.750766e-05 4.834491e-05
1.376812e+01 2.154435e+00 -2.368463e+02 -2.642252e+02 4.725588e-05 4.836210e-05
1.376812e+01 2.462092e+00 -2.368397e+02 -2.633554e+02 4.692990e-05 4.838412e-05
1.376812e+01 2.813684e+00 -2.388710e+02 -2.651912e+02 4.650895e-05 4.841211e-05
1.376812e+01 3.215484e+00 -2.426200e+02 -2.696717e+02 4.596719e-05 4.844742e-05
1.376812e+01 3.674662e+00 -2.392957e+02 -2.637333e+02 4.527291e-05 4.849145e-05
1.376812e+01 4.199411e+00 -2.350678e+02 -2.647377e+02 4.438805e-05 4.854551e-05
1.376812e+01 4.799096e+00 -2.347232e+02 -2.615346e+02 4.326812e-05 4.861055e-05
1.376812e+01 5.484417e+00 -2.363067e+02 -2.687990e+02 4.186300e-05 4.868654e-05
1.376812e+01 6.267603e+00 -2.335384e+02 -2.615832e+02 4.011922e-05 4.877168e-05
1.376812e+01 7.162629e+00 -2.333171e+02 -2.640498e+02 3.798403e-05 4.886111e-05
1.376812e+01 8.185467e+00 -2.289759e+02 -2.662910e+02 3.541190e-05 4.894528e-05
1.376812e+01 9.354369e+00 -2.252976e+02 -2.580478e+02 3.237317e-05 4.900796e-05
1.376812e+01 1.069019e+01 -2.161064e+02 -2.490152e+02 2.886417e-05 4.902429e-05
1.376812e+01 1.221677e+01 -2.066949e+02 -2.412259e+02 2.491681e-05 4.895961e-05
1.376812e+01 1.396135e+01 -1.946371e+02 -2.309315e+02 2.060508e-05 4.876967e-05
1.376812e+01 1.595506e+01 -1.812531e+02 -2.200073e+02 1.604594e-05 4.840343e-05
1.376812e+01 1.823348e+01 -1.661542e+02 -2.080913e+02 1.139452e-05 4.780845e-05
1.376812e+01 2.083726e+01 -1.491657e+02 -1.957711e+02 6.842934e-06 4.693849e-05
1.376812e+01 2.381286e+01 -1.286127e+02 -1.834151e+02 2.735600e-06 4.576152e-05
1.376812e+01 2.721339e+01 -1.149242e+02 -1.714661e+02 2.294835e-06 4.426611e-05
1.376812e+01 3.109952e+01 -1.111611e+02 -1.603572e+02 5.467395e-06 4.246426e-05
1.376812e+01 3.554059e+01 -1.047223e+02 -1.504050e+02 8.352520e-06 4.039005e-05
1.376812e+01 4.061586e+01 -9.807040e+01 -1.417360e+02 1.068603e-05 3.809482e-05
1.376812e+01 4.641589e+01 -9.190489e+01 -1.343051e+02 1.244499e-05 3.564029e-05
1.376812e+01 5.304417e+01 -8.640938e+01 -1.279810e+02 1.365771e-05 3.309144e-05
1.376812e+01 6.061899e+01 -8.159310e+01 -1.226104e+02 1.437827e-05 3.051052e-05
1.376812e+01 6.927551e+01 -7.740472e+01 -1.180480e+02 1.467442e-05 2.795274e-05
1.376812e+01 7.916819e+01 -7.377518e+01 -1.141660e+02 1.461914e-05 2.546389e-05
1.376812e+01 9.047357e+01 -7.063434e+01 -1.108564e+02 1.428456e-05 2.307944e-05
1.376812e+01 1.033934e+02 -6.791719e+01 -1.080283e+02 1.373788e-05 2.082494e-05
1.376812e+01 1.181582e+02 -6.556591e+01 -1.056065e+02 1.303891e-05 1.871699e-05
1.376812e+01 1.350314e+02 -6.353000e+01 -1.035279e+02 1.223890e-05 1.676466e-05
1.376812e+01 1.543142e+02 -6.176582e+01 -1.017405e+02 1.138032e-05 1.497095e-05
1.376812e+01 1.763505e+02 -6.023586e+01 -1.002006e+02 1.049725e-05 1.333420e-05
1.376812e+01 2.015338e+02 -5.890794e+01 -9.887160e+01 9.616119e-06 1.184935e-05
1.376812e+01 2.303132e+02 -5.775446e+01 -9.772293e+01 8.756745e-06 1.050899e-05
1.376812e+01 2.632024e+02 -5.675174e+01 -9.672874e+01 7.933313e-06 9.304166e-06
1.376812e+01 3.007883e+02 -5.587948e+01 -9.586722e+01 7.155396e-06 8.225114e-06
1.376812e+01 3.437414e+02 -5.512020e+01 -9.511985e+01 6.428878e-06 7.261711e-06
1.376812e+01 3.928284e+02 -5.445890e+01 -9.447090e+01 5.756763e-06 6.403865e-06
1.376812e+01 4.489251e+02 -5.388262e+01 -9.390696e+01 5.139873e-06 5.641770e-06
1.376812e+01 5.130326e+02 -5.338019e+01 -9.341656e+01 4.577418e-06 4.966085e-06
1.376812e+01 5.862947e+02 -5.294196e+01 -9.298986e+01 4.067474e-06 4.368040e-06
1.376812e+01 6.700188e+02 -5.255959e+01 -9.261844e+01 3.607346e-06 3.839500e-06
1.376812e+01 7.656988e+02 -5.222584e+01 -9.229504e+01 3.193867e-06 3.372989e-06
1.376812e+01 8.750422e+02 -5.193445e+01 -9.201339e+01 2.823610e-06 2.961684e-06
1.376812e+01 1.000000e+03 -5.167996e+01 -9.176810e+01 2.493060e-06 2.599405e-06

1.413043e+01 1.000000e-01 -2.327410e+02 -2.580318e+02 4.718296e-05 4.713113e-05
1.413043e+01 1.142802e-01 -2.327687e+02 -2.605361e+02 4.718228e-05 4.713118e-05
1.413043e+01 1.305997e-01 -2.327904e+02 -2.600196e+02 4.718140e-05 4.713124e-05
1.413043e+01 1.492496e-01 -2.327918e+02 -2.573910e+02 4.718024e-05 4.713132e-05
1.413043e+01 1.705627e-01 -2.328573e+02 -2.643583e+02 4.717873e-05 4.713143e-05
1.413043e+01 1.949194e-01 -2.329284e+02 -2.642350e+02 4.717676e-05 4.713157e-05
